imgID,annID,scID,scale,newWidth,newHeight,pos_label,neg_label
576939,1672885,176580,0.214138716,137,64,[],"[[101, 285], [118, 128], [87, 384], [477, 294], [524, 105]]"
61831,1501929,299563,0.180501464,46,86,[],"[[483, 57], [587, 252], [91, 74], [158, 257]]"
61831,1501929,154382,0.114129684,26,48,[],"[[379, 130], [356, 178], [622, 323], [582, 93]]"
330173,700951,165684,0.096124754,61,20,"[[456, 213], [52, 466], [318, 365], [118, 280]]",[]
443,1113852,343849,0.103543214,44,48,[],"[[96, 223], [92, 187], [154, 194], [199, 268], [349, 162]]"
458763,1156525,464650,0.45007341,82,216,"[[236, 363]]","[[418, 166], [48, 298], [210, 159], [571, 348], [363, 185], [538, 229], [585, 266], [250, 185], [315, 333], [481, 332], [395, 243], [588, 135], [374, 247]]"
485788,1952398,215901,0.337587833,216,102,[],"[[506, 418], [262, 197], [221, 524], [322, 129], [516, 270], [165, 74], [206, 263], [372, 455], [235, 240], [109, 62], [439, 181], [469, 167], [409, 240]]"
19665,1108563,513505,0.834027778,335,355,[],"[[342, 237], [452, 219], [453, 225], [269, 192], [390, 181], [248, 177], [193, 237], [342, 201], [198, 224]]"
406826,1157542,460723,0.218035135,133,45,"[[227, 471]]","[[365, 384], [393, 388], [147, 59], [437, 85], [94, 263]]"
35367,1089528,302643,0.846105354,423,301,"[[218, 153], [236, 165], [230, 183]]",[]
9069,1107250,529383,0.501168663,320,220,[],"[[272, 152], [443, 206], [173, 143]]"
323010,581775,225213,0.773786283,429,330,"[[416, 216], [408, 227], [340, 209], [313, 254], [397, 231]]","[[343, 186]]"
97951,152997,380820,0.550804713,278,264,"[[229, 314]]","[[367, 154], [322, 317]]"
395445,21931,306703,0.20019417,96,85,[],"[[366, 288], [386, 281]]"
70491,1638402,46650,0.387932596,248,97,"[[273, 244], [174, 234], [188, 139]]",[]
222842,686862,20917,0.227050013,145,36,"[[429, 168], [309, 153], [424, 317]]","[[488, 39], [334, 18]]"
19226,691745,210856,0.608421042,76,372,"[[408, 337], [68, 380]]","[[163, 266], [265, 228]]"
301077,1629549,529383,0.501168663,308,229,[],"[[460, 262], [477, 175], [441, 274]]"
66118,2177300,543026,0.488944057,312,161,"[[398, 256], [289, 254], [215, 190]]","[[293, 147], [309, 361]]"
574696,589978,56267,0.625076402,355,300,"[[289, 305], [390, 299], [445, 325], [224, 304], [303, 308], [258, 297], [445, 251]]",[]
211041,1157703,176580,0.669471765,423,320,[],"[[330, 176], [250, 231], [415, 290], [264, 171], [380, 231], [337, 268], [406, 206], [244, 274], [315, 252]]"
71558,63203,458705,0.181141227,77,77,"[[129, 292]]","[[187, 61], [189, 215], [508, 177], [269, 82], [401, 227]]"
210988,575507,379172,0.123784203,79,58,[],"[[190, 418], [418, 114], [439, 265], [369, 436], [169, 301]]"
97411,1077959,81964,0.562580069,183,210,"[[319, 133], [244, 211], [129, 115], [260, 122]]",[]
192793,41419,561042,0.390355065,195,108,"[[107, 293], [395, 313]]","[[317, 149]]"
102205,1800484,525021,0.446428285,247,190,"[[507, 195], [509, 288]]","[[369, 106], [226, 123]]"
67052,372686,102278,0.127454473,37,54,[],"[[603, 368], [486, 56], [240, 116], [30, 241]]"
270505,581999,219443,0.773786283,388,371,[],"[[337, 252], [362, 221], [365, 195], [269, 260]]"
4498,25471,354794,0.121522447,50,43,"[[469, 254]]","[[360, 90], [362, 86], [186, 155], [447, 220]]"
54225,1098441,371137,0.30865883,147,165,"[[360, 436], [378, 433]]","[[171, 428], [157, 179], [88, 415], [267, 462], [384, 354], [97, 111], [273, 469], [188, 91], [94, 314]]"
392170,707790,558771,0.163493372,37,69,"[[617, 323], [80, 76], [573, 165], [274, 365], [505, 148]]",[]
316482,704836,165684,0.380717964,243,52,"[[386, 378], [399, 239], [341, 346]]","[[513, 42]]"
110723,1492720,546079,0.220238377,31,105,"[[544, 222], [252, 267]]","[[424, 321], [218, 378], [215, 247], [182, 107], [208, 354]]"
97411,1077959,121873,0.562580069,240,276,"[[216, 481], [130, 463], [216, 362], [253, 395]]","[[214, 145]]"
84643,580176,56267,0.197521641,126,80,"[[456, 224]]","[[567, 413], [562, 57], [255, 108], [319, 352], [372, 296], [105, 72], [146, 420]]"
168993,167012,533069,0.496539338,283,238,[],"[[483, 168], [359, 141]]"
350953,89390,47952,0.134333171,23,64,[],"[[547, 333], [494, 107], [222, 309], [195, 165], [600, 271], [346, 34], [99, 320]]"
151790,1157623,127282,0.214138716,102,110,[],"[[314, 259], [256, 416]]"
426175,1952320,321410,0.337587833,143,173,"[[82, 542]]","[[146, 104], [227, 459], [129, 377], [208, 107], [349, 450], [242, 267]]"
22112,24275,30875,0.906862619,435,372,"[[262, 418], [220, 436]]","[[231, 214], [236, 298], [248, 201], [260, 343], [242, 364], [245, 261], [217, 346]]"
209394,153433,556003,0.834166922,352,490,[],"[[210, 339], [184, 324], [228, 337], [226, 255], [180, 291], [193, 350], [203, 291], [204, 377], [244, 376]]"
150367,1042085,289333,0.540406768,345,252,"[[198, 296], [202, 276], [204, 244], [220, 193]]",[]
8471,157394,333722,0.291235262,139,36,"[[195, 271], [397, 482], [81, 129], [366, 58]]","[[105, 570], [220, 618], [125, 340]]"
7539,676377,559768,0.180501464,66,86,[],"[[311, 184], [570, 190], [157, 252], [88, 113]]"
16606,1105824,82273,0.111078468,36,53,[],"[[135, 192], [600, 264], [193, 52], [336, 66]]"
159152,2218932,247333,0.242360183,90,78,"[[135, 222], [91, 426]]","[[207, 45], [140, 128], [300, 71]]"
150129,164829,223574,0.358520263,229,64,[],"[[281, 444], [168, 176], [356, 195], [514, 397], [333, 88], [476, 218], [490, 163], [165, 85]]"
20601,712705,509740,0.457138219,227,164,[],"[[341, 223], [236, 269], [256, 195], [467, 230], [159, 206], [399, 159]]"
72275,1041471,367689,0.163997481,78,54,"[[135, 302], [127, 162]]","[[199, 46]]"
17717,80645,11360,0.220238377,30,105,"[[337, 280]]","[[161, 277], [484, 260]]"
469728,129396,97712,0.302716572,193,124,"[[97, 135]]","[[310, 290], [260, 301], [532, 301], [463, 156], [270, 190], [121, 225], [538, 85], [183, 204], [411, 176], [442, 296], [520, 263], [235, 130]]"
93634,1115010,235537,0.169575572,108,24,"[[458, 271]]","[[59, 459], [514, 393], [341, 354], [145, 180], [436, 52], [131, 136]]"
127559,1077499,44878,0.250157254,94,106,"[[229, 297], [491, 373], [502, 191]]","[[203, 123], [426, 61]]"
131207,39663,493022,0.250019373,40,106,[],"[[378, 349], [365, 228], [216, 252], [608, 353], [544, 362], [368, 338], [382, 133], [533, 152], [388, 135], [318, 238], [28, 271], [573, 67], [105, 114], [112, 349], [108, 134], [498, 161], [487, 233]]"
32948,157795,138810,0.173462055,86,24,"[[255, 285], [246, 120], [378, 45], [417, 292]]","[[213, 198]]"
48900,1097728,43092,0.203904485,84,97,[],"[[473, 404], [343, 426], [221, 386], [116, 277], [250, 221], [70, 89]]"
367271,1158732,245922,0.218035135,102,104,"[[287, 264], [196, 385], [129, 87], [202, 261], [374, 124], [457, 59]]","[[560, 352]]"
262508,200992,272940,0.68560354,99,292,"[[585, 256]]","[[66, 187], [112, 222], [178, 249]]"
249664,312151,110034,0.50358304,322,220,"[[451, 263], [447, 340], [292, 323]]",[]
263454,396598,426209,0.150437982,87,52,[],"[[428, 467], [270, 549], [173, 504], [218, 368], [529, 139], [340, 164], [74, 161], [74, 270]]"
105363,167360,253903,0.358520263,125,152,[],"[[196, 266], [281, 348], [83, 147], [103, 198], [548, 346]]"
174896,87350,546079,0.083186075,18,39,[],"[[364, 253], [487, 32], [233, 404], [142, 266]]"
281125,1185040,149331,0.187695861,49,70,[],"[[402, 62], [347, 205], [195, 87]]"
367814,1672622,404254,0.214138716,25,80,[],"[[334, 278], [212, 146], [219, 247], [288, 127]]"
29931,102620,383637,0.323599735,109,155,[],"[[196, 378], [486, 276], [126, 236], [348, 110], [417, 123], [175, 169]]"
29140,1098743,371137,0.58217846,278,221,[],"[[148, 291], [252, 322], [263, 424], [186, 455], [336, 470], [168, 212]]"
466533,1078523,532253,0.236221275,151,80,"[[494, 362], [306, 364]]","[[342, 84], [394, 200], [195, 241], [420, 218], [474, 61], [179, 308]]"
235358,55407,436511,0.216774796,105,91,[],"[[228, 205], [208, 77], [196, 286]]"
165919,574969,352248,0.350514024,131,76,"[[258, 187], [179, 396], [135, 154]]","[[104, 324], [263, 129], [152, 71]]"
95611,59412,426518,0.216774796,48,81,"[[79, 103], [315, 46], [405, 98]]","[[344, 180], [345, 331], [271, 255], [300, 205]]"
299640,1110911,228211,0.348953371,40,130,[],"[[270, 251], [328, 150], [232, 131]]"
439840,1956610,224134,0.20019417,41,85,"[[341, 317]]",[]
304099,1186516,77931,0.302420017,193,118,[],"[[393, 339], [442, 400]]"
117918,1057881,431553,0.148994221,80,71,"[[155, 329], [165, 270], [579, 418], [107, 112], [390, 284], [240, 413], [340, 75], [430, 214]]",[]
195579,70157,197461,0.649473695,294,415,"[[267, 301], [269, 258]]",[]
118219,1075424,121873,0.704894538,300,163,[],"[[250, 84]]"
279169,1551064,217448,0.455177746,291,174,"[[366, 310], [455, 385], [407, 223], [206, 354], [386, 186]]",[]
157977,705833,175353,0.096124754,46,58,"[[62, 524], [368, 452], [401, 138]]",[]
59993,1532543,421639,0.457138219,206,194,"[[487, 264]]","[[444, 153]]"
181030,691657,340498,0.608421042,49,292,"[[575, 315], [107, 171], [387, 189], [55, 321], [536, 148]]",[]
235358,55407,532819,0.501860119,244,213,[],"[[285, 192], [291, 144], [425, 137]]"
122453,328166,3067,0.387932596,34,186,[],"[[41, 312], [419, 306], [475, 102]]"
190135,312245,325503,0.866986399,378,416,"[[204, 253], [363, 250], [363, 251], [384, 211], [278, 268]]",[]
293679,292495,126097,0.20019417,63,85,"[[593, 232], [597, 349]]","[[418, 56], [233, 341], [231, 268], [411, 111], [96, 279], [209, 217], [215, 78]]"
273103,1115358,575498,0.169575572,108,76,[],"[[132, 356], [56, 302], [244, 211], [127, 148], [288, 310]]"
319650,1051544,289333,0.659009271,316,316,"[[225, 295]]",[]
144693,1159037,368764,0.148097392,74,31,"[[259, 348]]","[[431, 190], [459, 34], [239, 147]]"
131913,1257965,272940,0.489498064,102,209,"[[304, 261], [524, 198], [463, 269], [330, 231]]","[[214, 265], [226, 190]]"
168898,1053199,251988,0.121200832,74,37,[],"[[141, 423], [294, 512], [94, 303], [118, 60], [474, 121], [402, 522]]"
155107,1116219,295317,0.106809093,68,25,[],"[[168, 138], [471, 418], [296, 221], [198, 283], [351, 38], [559, 155], [550, 190]]"
214367,1048305,288836,0.295814199,134,141,[],"[[76, 70]]"
215625,311082,193347,0.657099984,420,238,"[[225, 201], [243, 157], [227, 259], [294, 251]]",[]
79901,1138036,17877,0.230447358,110,49,"[[407, 476]]","[[398, 371], [284, 38], [219, 410], [355, 81], [129, 90], [278, 516], [140, 363]]"
108668,3965,46674,0.287928861,138,84,[],"[[136, 192], [239, 241], [200, 190]]"
99388,1051706,78695,0.114792299,73,43,"[[594, 448]]","[[261, 297], [555, 130], [151, 446], [50, 213]]"
205677,1154090,464650,0.10961596,34,52,[],"[[138, 88], [237, 115], [542, 375], [615, 231], [583, 43]]"
119923,674110,293030,0.180501464,61,115,[],"[[350, 514], [405, 309], [215, 345], [141, 420], [281, 527], [107, 229], [150, 338]]"
83167,1046170,41645,0.780110652,262,477,[],"[[389, 247], [477, 341], [416, 314]]"
146917,2111340,338988,0.201911733,84,86,[],"[[529, 224], [443, 348], [530, 66], [141, 201]]"
393464,548674,232114,0.489498064,129,313,"[[226, 430], [382, 470]]","[[236, 255], [292, 267]]"
10851,324839,504271,0.149725659,36,71,[],"[[190, 342], [557, 133], [194, 79], [372, 47], [274, 228], [51, 272]]"
192450,2123,107729,0.287928861,122,128,[],"[[136, 257], [258, 141]]"
352965,1632245,343849,0.216360755,92,22,[],"[[226, 161], [104, 95], [339, 97], [115, 576], [303, 250], [214, 217]]"
31636,1041317,469220,0.314260944,113,72,[],"[[62, 129], [180, 523], [278, 203], [180, 348], [110, 442]]"
434305,90117,183163,0.083186075,11,35,[],"[[597, 21], [194, 79], [144, 203], [533, 392], [304, 131], [409, 348]]"
222411,39473,214507,0.595652164,356,285,[],"[[405, 214], [356, 226], [354, 283], [461, 281], [377, 194], [179, 238]]"
301077,1629549,526360,0.501168663,214,159,[],"[[266, 312], [235, 394], [132, 325], [145, 123], [313, 193], [206, 438], [232, 216], [164, 515]]"
395290,49502,423214,0.679177099,326,368,"[[284, 401], [225, 432], [165, 448]]","[[291, 294], [223, 309], [198, 304]]"
486410,416631,51270,0.639019942,197,408,[],"[[107, 387]]"
44540,18807,135237,0.121522447,45,51,[],"[[287, 302], [421, 277], [420, 238], [322, 178], [306, 47], [84, 321], [68, 82], [497, 76], [59, 269]]"
7090,1073376,44878,0.250157254,160,106,"[[191, 289], [308, 307]]",[]
153008,158972,138810,0.18019981,90,31,"[[96, 338], [291, 120], [129, 62], [78, 192], [351, 61], [390, 236]]",[]
19665,1108563,343849,0.834027778,355,376,[],"[[204, 349], [218, 413], [194, 374], [207, 394], [217, 245], [179, 386], [227, 264], [248, 221], [195, 254], [248, 340], [227, 427], [229, 375], [191, 353], [199, 248], [246, 298], [218, 332]]"
413668,1106900,267555,0.332629331,160,124,[],"[[163, 155], [122, 105], [227, 80]]"
135578,1543053,238062,0.371546568,147,157,"[[276, 140]]",[]
260299,1110136,396765,0.103543214,13,49,[],"[[251, 288], [392, 98], [613, 286], [40, 244], [155, 138]]"
70491,1638402,507215,0.741780732,474,185,[],"[[336, 209], [311, 262], [368, 156], [327, 149], [247, 252]]"
33751,1115347,178980,0.485758112,310,112,"[[217, 356], [457, 300]]",[]
19226,691745,342745,0.227050013,29,145,"[[79, 401], [259, 325], [74, 541], [30, 494]]","[[403, 231], [250, 90], [136, 83], [53, 230], [281, 149]]"
5564,1815080,208961,0.250019373,160,63,"[[118, 283], [254, 333], [166, 351], [266, 245], [493, 32]]",[]
98478,1044356,327578,0.371546568,153,158,[],"[[128, 230], [243, 326], [461, 330], [217, 276], [287, 167], [344, 209], [206, 153], [417, 131], [404, 198]]"
565777,706685,175353,0.096124754,46,19,"[[271, 246], [77, 254], [320, 486], [235, 526], [401, 147]]","[[90, 60]]"
120831,571620,171768,0.350514024,224,113,"[[397, 371]]","[[493, 178], [320, 387], [129, 412], [182, 147], [444, 111], [255, 145]]"
192450,64911,67807,0.382930339,170,163,"[[241, 261]]","[[168, 156]]"
164521,399038,525021,0.150437982,96,53,[],"[[557, 102], [374, 58], [209, 211], [584, 173], [302, 323], [92, 124], [156, 382], [256, 254]]"
132258,329816,156066,0.741780732,467,356,[],"[[327, 277], [315, 244], [261, 184], [392, 194], [378, 243], [331, 189]]"
371928,702806,496261,0.096124754,45,35,"[[167, 101], [244, 248], [203, 546], [395, 529], [152, 574], [60, 89]]","[[334, 283]]"
86877,1577182,327038,0.270883025,106,97,"[[220, 197], [291, 270], [518, 255], [376, 194], [76, 274]]",[]
255089,1053213,251988,0.659009271,403,236,"[[260, 363], [260, 487], [388, 413], [283, 409], [242, 493], [301, 344], [322, 372]]",[]
37968,397046,107305,0.617433955,395,198,[],"[[310, 236], [372, 167], [256, 188]]"
158897,1089677,277848,0.270883025,173,114,"[[254, 326], [546, 306], [453, 251], [360, 254], [170, 313]]","[[370, 104]]"
59540,1109225,367666,0.834027778,134,400,[],"[[397, 279], [551, 260]]"
257448,415915,410068,0.384465577,90,154,[],"[[221, 186], [168, 249], [91, 112]]"
158250,38800,465588,0.390355065,91,156,[],"[[434, 151], [410, 149], [127, 234], [170, 290], [391, 302], [453, 315]]"
19226,691745,342745,0.299350734,39,191,"[[117, 433]]","[[99, 95], [251, 196], [377, 140]]"
298591,1409666,208724,0.773786283,449,371,"[[350, 266], [390, 187], [370, 283]]",[]
61831,1501929,481802,0.755898438,258,483,[],"[[285, 309], [252, 250], [295, 361]]"
174898,149831,13943,0.834166922,443,400,"[[261, 280], [301, 277], [355, 273]]","[[275, 251], [327, 270], [327, 247], [248, 256], [329, 237]]"
217494,1053009,271888,0.659009271,310,280,"[[213, 209], [281, 186], [447, 166], [384, 251], [210, 257], [415, 182], [251, 185], [335, 196], [469, 201], [308, 263], [447, 216], [454, 285]]",[]
92165,1079255,311818,0.236221275,113,85,"[[286, 474], [396, 424]]",[]
140936,1114947,211850,0.106809093,68,47,[],"[[364, 135], [590, 191], [543, 110], [176, 131], [198, 400], [336, 182]]"
115356,1823340,480344,0.240115474,78,122,"[[347, 269]]","[[281, 152], [188, 81], [493, 74], [545, 340], [259, 379], [555, 296]]"
478576,1500000,229401,0.104665656,57,64,"[[159, 322]]","[[31, 134], [497, 121], [292, 410], [300, 499], [373, 413], [449, 510], [330, 120]]"
172229,1186456,193023,0.111653277,53,53,[],"[[250, 126], [249, 232], [151, 106], [448, 301], [144, 224], [174, 415]]"
355186,1141771,440455,0.561489911,204,238,[],"[[481, 261], [404, 241], [345, 195], [454, 232], [347, 273], [469, 253], [516, 138]]"
125042,1140426,440455,0.149351525,95,58,[],"[[416, 274], [434, 188]]"
133850,1115483,450777,0.261149668,130,25,"[[245, 325]]","[[433, 299], [177, 192], [160, 250], [140, 352], [212, 21], [232, 243], [353, 188], [408, 39], [179, 223]]"
155904,1050741,501947,0.114792299,70,49,[],"[[256, 131], [600, 156]]"
433984,1955649,126097,0.337587833,216,126,[],"[[446, 117], [405, 181], [343, 355], [447, 186], [501, 88], [331, 353], [132, 220], [289, 134], [125, 151], [348, 226], [146, 360], [137, 232], [162, 125], [393, 288], [382, 71], [130, 307], [290, 223]]"
21776,1047356,447378,0.295814199,189,129,"[[420, 77], [146, 268], [233, 88], [274, 154], [397, 397], [109, 299], [518, 285], [290, 319]]",[]
150129,164829,178935,0.599296314,383,108,"[[362, 313], [273, 299]]","[[198, 108], [402, 231], [359, 208], [428, 65], [361, 151], [230, 211]]"
120831,571620,289754,0.237620423,101,51,"[[322, 559], [65, 606]]","[[159, 163], [282, 320], [60, 381], [60, 204], [335, 209], [243, 267]]"
187869,175466,302318,0.132941415,66,22,"[[213, 216]]","[[72, 101], [100, 162], [427, 362], [284, 331], [360, 149], [455, 65], [245, 35]]"
71917,1533375,162322,0.171546337,109,66,[],"[[535, 61], [375, 143], [413, 282], [527, 384], [346, 333], [61, 44], [138, 425], [400, 259]]"
2089,365667,61409,0.599296314,383,237,"[[267, 174], [280, 168], [367, 221]]",[]
61938,166302,380959,0.19061849,66,91,[],"[[438, 284], [317, 386], [545, 378], [116, 311], [299, 145], [604, 167], [99, 232]]"
327881,591076,56267,0.625076402,110,300,"[[156, 277], [184, 205], [85, 257], [257, 201]]",[]
65836,1042313,327578,0.540406768,202,230,[],"[[233, 230], [308, 278], [143, 117], [491, 126], [138, 304], [439, 308], [527, 245]]"
379357,23376,295270,0.337587833,141,166,[],"[[201, 464], [240, 461]]"
561698,1153230,464650,0.45007341,191,216,[],"[[308, 245], [157, 299], [218, 298], [368, 171], [151, 284], [324, 275], [325, 363], [268, 163], [438, 243], [471, 186], [499, 298], [511, 359], [460, 182], [435, 223], [180, 262], [189, 158], [181, 159]]"
196344,2230075,426518,0.501860119,84,188,"[[436, 205], [235, 253]]","[[167, 218]]"
279169,1551064,338988,0.134148941,85,51,[],"[[427, 256], [400, 284], [69, 173], [245, 123], [63, 47], [416, 317], [532, 75], [246, 166]]"
573336,702979,165684,0.096124754,10,46,"[[628, 275], [244, 237], [459, 366], [64, 421], [325, 105], [32, 109]]",[]
279169,1551064,327578,0.455177746,291,174,[],"[[452, 311], [429, 300], [164, 237], [170, 216], [255, 267], [341, 274], [284, 215], [365, 132], [364, 141], [187, 273]]"
117379,601131,542173,0.362971197,184,174,[],"[[145, 156], [120, 209], [260, 374], [508, 250], [506, 206], [329, 226], [211, 106], [136, 300], [523, 147], [390, 179], [313, 280], [115, 253], [253, 371], [144, 304], [450, 101]]"
168472,1548436,288836,0.201911733,91,96,[],"[[114, 408], [513, 232], [346, 241], [340, 421], [470, 89], [280, 133]]"
